DATAFLOW,LAST UPDATE,freq,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2008,6.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2009,6.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2010,5.54,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2011,5.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2012,5.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2013,5.91,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2014,6.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2015,5.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2016,5.84,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2017,5.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2018,5.15,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2019,5.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2020,4.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2021,5.65,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2022,5.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,PT,2023,5.61,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2007,8.16,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2008,7.02,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2009,6.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2010,6.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2011,6.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2012,6.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2013,6.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2014,6.96,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2015,8.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2016,7.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2017,6.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2018,7.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2019,7.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2020,6.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2021,7.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2022,5.79,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RO,2023,5.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2013,8.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2014,9.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2015,10.22,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2016,10.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2017,9.13,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2018,7.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2019,6.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2020,5.98,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2021,5.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,RS,2022,5.58,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2005,3.35,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2006,3.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2007,3.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2008,3.67,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2009,3.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2010,3.78,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2011,3.90,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2012,3.87,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2013,3.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2014,4.08,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2015,3.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2016,4.15,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2017,4.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2018,4.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2019,4.08,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2020,3.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2021,3.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2022,4.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SE,2023,4.53,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2005,3.50,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2006,3.43,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2007,3.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2008,3.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2009,3.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2010,3.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2011,3.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2012,3.46,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2013,3.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2014,3.68,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2015,3.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2016,3.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2017,3.43,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2018,3.35,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2019,3.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2020,3.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2021,3.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2022,3.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SI,2023,3.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2005,3.85,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2006,4.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2007,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2008,3.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2009,3.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2010,3.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2011,3.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2012,3.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2013,3.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2014,3.77,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2015,3.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2016,3.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2017,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2018,3.02,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2019,3.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2020,3.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2021,3.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2022,3.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,SK,2023,3.27,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2006,11.55,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2007,9.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2008,9.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2009,10.44,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2010,9.86,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2011,9.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2012,9.30,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2013,8.71,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2014,8.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2015,8.63,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2016,8.61,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2017,8.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2018,8.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2019,8.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2020,9.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,TR,2021,8.75,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2005,5.60,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2006,5.26,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2007,5.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2008,5.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2009,5.16,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2010,5.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2011,5.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2012,4.79,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2013,4.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2014,5.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2015,5.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2016,4.97,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2017,5.35,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,F,RAT,UK,2018,5.55,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AL,2017,7.44,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AL,2018,6.93,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AL,2019,6.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AL,2020,5.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AL,2021,5.73,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2005,3.81,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2006,3.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2007,3.73,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2008,4.22,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2009,4.21,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2010,4.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2011,4.17,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2012,4.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2013,4.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2014,4.11,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2015,4.20,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2016,4.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2017,4.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2018,4.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2019,4.15,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2020,4.17,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2021,4.10,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2022,4.33,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,AT,2023,4.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2005,4.29,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2006,4.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2007,3.91,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2008,4.05,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2009,3.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2010,3.92,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2011,3.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2012,3.91,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2013,3.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2014,3.89,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2015,3.95,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2016,3.94,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2017,3.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2018,3.83,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2019,3.68,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2020,3.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2021,3.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2022,3.62,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BE,2023,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2006,5.15,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2007,7.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2008,6.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2009,5.79,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2010,5.66,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2011,6.36,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2012,6.03,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2013,6.44,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2014,7.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2015,7.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2016,7.98,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2017,8.44,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2018,7.91,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2019,8.42,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2020,8.09,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2021,7.31,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2022,7.32,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,BG,2023,7.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2007,4.76,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2008,4.82,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2009,4.73,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2010,4.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2011,4.59,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2012,4.42,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2013,4.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2014,4.41,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2015,4.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2016,4.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2017,4.88,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2018,4.72,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2019,5.00,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2020,5.05,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2021,5.06,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CH,2022,4.82,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2005,4.14,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2006,4.07,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2007,4.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2008,4.08,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2009,4.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2010,4.40,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2011,4.18,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2012,4.52,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2013,4.84,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2014,5.22,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2015,5.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2016,4.85,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2017,4.50,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2018,4.32,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2019,4.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2020,4.34,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2021,4.18,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CY,2022,4.19,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2005,3.71,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2006,3.50,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2007,3.48,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2008,3.39,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2009,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2010,3.43,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2011,3.51,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2012,3.45,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2013,3.38,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2014,3.50,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2015,3.47,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2016,3.49,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2017,3.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2018,3.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2019,3.28,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2020,3.25,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2021,3.42,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2022,3.41,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,CZ,2023,3.37,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2005,3.86,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2006,4.24,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2007,5.01,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2008,4.84,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2009,4.53,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2010,4.60,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2011,4.57,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2012,4.35,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2013,4.65,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2014,5.23,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2015,4.85,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2016,4.67,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2017,4.53,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2018,4.99,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2019,4.69,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2020,4.92,b
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2021,5.04,
ESTAT:TESSI180(1.0),24/05/24 11:00:00,A,TOTAL,M,RAT,DE,2022,4.39,
