DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2004,36.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2005,36.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2006,37.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2007,40.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2008,40.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2009,42.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2010,43.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2011,41.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2012,43.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2013,45.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2014,46.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2015,47.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2016,47.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2017,49.4,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2018,52.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2019,51.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2020,54.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2021,57.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2022,59.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IE,2023,59.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2000,25.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2001,24.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2002,27.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2003,29.2,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2004,27.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2005,29.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2006,26.3,u
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2007,28.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2008,27.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2009,30.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2010,28.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2011,30.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2012,29.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2013,31.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2014,34.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2015,31.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2016,35.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2017,39.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2018,38.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2019,39.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2020,34.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2021,33.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2022,28.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IS,2023,31.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2000,9.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2001,9.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2002,10.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2003,11.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2004,12.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2005,13.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2006,13.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2007,14.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2008,15.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2009,15.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2010,16.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2011,16.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2012,17.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2013,17.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2014,18.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2015,19.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2016,19.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2017,20.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2018,21.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2019,21.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2020,22.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2021,22.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2022,23.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,IT,2023,24.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2000,34.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2001,20.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2002,22.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2003,23.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2004,31.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2005,31.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2006,31.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2007,31.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2008,33.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2009,36.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2010,37.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2011,39.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2012,39.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2013,42.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2014,44.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2015,45.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2016,44.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2017,46.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2018,46.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2019,45.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2020,45.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2021,48.4,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2022,49.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LT,2023,47.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2000,23.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2001,24.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2002,23.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2003,19.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2004,31.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2005,35.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2006,31.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2007,31.7,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2008,34.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2009,42.2,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2010,42.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2011,44.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2012,47.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2013,42.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2014,48.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2015,45.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2016,48.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2017,47.1,u
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2018,49.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2019,51.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2020,55.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2021,58.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2022,57.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LU,2023,55.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2000,13.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2001,12.3,u
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2002,13.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2003,13.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2004,15.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2005,15.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2006,17.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2007,19.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2008,21.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2009,22.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2010,23.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2011,23.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2012,26.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2013,28.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2014,27.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2015,26.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2016,30.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2017,29.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2018,30.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2019,33.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2020,33.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2021,36.2,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2022,35.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,LV,2023,33.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2011,21.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2012,23.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2013,27.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2014,27.7,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2015,27.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2016,29.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2017,27.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2018,28.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2019,36.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,ME,2020,35.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2006,10.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2007,12.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2008,13.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2009,16.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2010,20.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2011,21.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2012,23.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2013,21.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2014,22.5,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2015,24.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2016,26.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2017,26.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2018,27.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2019,30.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MK,2020,31.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2000,8.7,du
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2001,14.7,d
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2002,11.6,d
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2003,15.8,d
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2004,17.4,d
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2005,18.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2006,18.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2007,19.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2008,21.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2009,19.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2010,20.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2011,23.4,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2012,24.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2013,25.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2014,26.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2015,27.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2016,30.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2017,32.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2018,36.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2019,35.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2020,36.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2021,36.6,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2022,38.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,MT,2023,40.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2000,26.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2001,26.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2002,26.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2003,30.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2004,32.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2005,32.4,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2006,32.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2007,33.0,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2008,35.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2009,35.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2010,37.1,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2011,36.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2012,37.7,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2013,38.7,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2014,39.9,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2015,40.6,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2016,40.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2017,41.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2018,42.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2019,44.3,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2020,47.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2021,50.8,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2022,52.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NL,2023,50.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2000,33.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2001,38.3,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2002,38.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2003,34.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2004,33.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2005,33.8,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2006,35.1,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2007,34.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2008,35.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2009,35.4,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2010,36.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2011,38.5,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2012,36.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2013,37.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2014,42.0,b
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2015,40.9,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2016,41.2,
ESTAT:SDG_04_20(1.0),24/04/24 23:00:00,A,M,Y25-34,PC,ED5-8,NO,2017,42.1,
